id,tipo,estado,valuacion,pedania,written_by_lawyer,predominant_feeling,formality,politeness,referred_company_name,psychological_impact,economic_impact,ValorReclamo,Valuacion_Danios
1140791,URBANO,EDIFICADO NoPH,2271770.42,SAN ROQUE,0.4,neutral,0.6,1.0,Aseguradora Norte,0.0,1.0,55772973.74,
2073700,RURAL,EDIFICADO NoPH,24283887.82,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,493938479.27,
1135550,URBANO,EDIFICADO NoPH,2160806.08,SAN ROQUE,0.0,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,0.8999999999999999,53156056.76,
1172001,URBANO,BALDIO,1528800.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.6,16033679.92,
2561046,RURAL,BALDIO,8177721.64,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,123569746.7,
1204477,URBANO,EDIFICADO NoPH,1883980.82,SANTIAGO,0.4,neutral,0.6,1.0,Aseguradora Norte,0.0,1.0,37124718.16,1526024.4642
1204492,URBANO,EDIFICADO NoPH,9846553.52,SANTIAGO,0.7999999999999999,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,241096139.06,
1204482,URBANO,EDIFICADO NoPH,3959812.5,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,51298777.83,
1136816,URBANO,BALDIO,949536.0,SAN ROQUE,0.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,16502055.42,
1134774,RURAL,EDIFICADO NoPH,5132887.18,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,71520078.42,
1140821,URBANO,EDIFICADO NoPH,1267861.6,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,21969864.64,
1172321,URBANO,EDIFICADO NoPH,1748135.52,SAN ROQUE,0.30000000000000004,neutral,0.5,1.0,SierraV Segura,1.0,0.5,35110974.84,
1202103,URBANO,EDIFICADO NoPH,2719026.41,SANTIAGO,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,0.7999999999999999,33710421.92,
2449049,URBANO,BALDIO,1454856.0,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,23985171.04,
1204183,URBANO,EDIFICADO NoPH,1554594.88,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.6,14872913.04,
1203910,URBANO,EDIFICADO NoPH,581338.8,SANTIAGO,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,0.6,491076.86,
1202373,URBANO,EDIFICADO NoPH,2051233.6,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,25556792.43,
1140475,URBANO,BALDIO,386631.0,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,1.0,1.0,2633686.72,
1202026,URBANO,EDIFICADO NoPH,2895058.09,SANTIAGO,0.4,neutral,0.0,1.0,Volterra Seguros,0.0,1.0,32931059.12,
1993207,RURAL,BALDIO,5727569.46,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,0.6,60640758.98,
1181140,URBANO,EDIFICADO NoPH,3320828.16,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,3072959.32,
1136503,URBANO,EDIFICADO NoPH,2058291.2,SAN ROQUE,0.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,0.6,23966906.21,
1202261,URBANO,EDIFICADO NoPH,2014274.22,SANTIAGO,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,0.7,22827164.15,
1204691,URBANO,BALDIO,328440.0,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,11992875.66,
1135362,URBANO,EDIFICADO NoPH,1487634.96,SAN ROQUE,0.5,sadness,0.0,1.0,Aseguradora Norte,0.0,1.0,46681201.34,1338871.464
1158730,URBANO,EDIFICADO NoPH,2278832.0,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,1.0,0.6,2045757.48,
1138665,URBANO,BALDIO,1437975.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,1329930.92,
1202018,URBANO,BALDIO,437325.0,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,1.0,0.7,15767915.92,
1135356,URBANO,EDIFICADO NoPH,1358286.3,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.5,30371590.52,
1188876,URBANO,EDIFICADO NoPH,3316172.83,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,38110903.19,
1204543,URBANO,EDIFICADO NoPH,1559563.84,SANTIAGO,0.4,neutral,0.0,1.0,SierraV Segura,0.0,1.0,9172664.63,
1135366,URBANO,EDIFICADO NoPH,1376264.4,SAN ROQUE,0.4,neutral,0.6,1.0,SierraV Segura,0.0,1.0,32646602.63,
1204496,URBANO,EDIFICADO NoPH,1636047.42,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,24085148.91,
2448900,URBANO,BALDIO,1444308.0,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,0.6,24765999.95,
1139369,URBANO,BALDIO,1509200.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,13883597.84,
1202072,URBANO,EDIFICADO NoPH,2622996.32,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,29559054.37,
1187793,URBANO,EDIFICADO NoPH,7297628.02,SAN ROQUE,0.4,neutral,0.6,1.0,Aseguradora Norte,0.0,0.6,127601517.5,
1990198,URBANO,BALDIO,526266.72,SAN ROQUE,0.4,anguish,0.5,1.0,Volterra Seguros,0.0,1.0,600415.15,
1204634,URBANO,EDIFICADO NoPH,1975016.0,SANTIAGO,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,9779581.76,
2073835,RURAL,BALDIO,4473433.55,SAN ROQUE,0.7999999999999999,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,87503780.33,
1136813,URBANO,EDIFICADO NoPH,3094159.91,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,69136586.91,
1204530,URBANO,EDIFICADO NoPH,2799018.86,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,34076273.08,
2449044,URBANO,EDIFICADO NoPH,8278646.8,SAN ROQUE,0.4,neutral,0.0,1.0,SierraV Segura,0.0,0.7,231483441.34,
1196085,URBANO,EDIFICADO NoPH,1415476.8,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,1.0,0.8999999999999999,1227264.56,
1205388,URBANO,EDIFICADO NoPH,3651690.36,SANTIAGO,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,1.0,65701865.1,
1995689,URBANO,EDIFICADO NoPH,3855411.36,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7,34467637.39,
1135958,URBANO,BALDIO,824668.8,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,7266063.8,
1136499,URBANO,EDIFICADO NoPH,8528981.44,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,209024390.5,
1169908,URBANO,EDIFICADO NoPH,2908689.72,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,2607533.3,
2448924,URBANO,BALDIO,1296792.0,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,1.0,46899092.01,
2448942,URBANO,BALDIO,1292670.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,16528094.37,
1184301,URBANO,EDIFICADO NoPH,65732946.54,SAN ROQUE,0.4,neutral,0.6,1.0,Aseguradora Norte,1.0,0.7999999999999999,52405997.48,
1134719,RURAL,BALDIO,1322526.16,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,42858334.43,
1202083,URBANO,EDIFICADO NoPH,2356994.92,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.9999999999999999,29493918.16,
1149018,URBANO,EDIFICADO NoPH,2503396.16,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,2151517.27,
1205352,URBANO,BALDIO,4771305.0,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.6,29150589.69,
1172002,URBANO,EDIFICADO NoPH,6943273.28,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,0.6,218228064.25,
1204671,URBANO,EDIFICADO NoPH,3563389.96,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,57907493.03,
1140817,URBANO,BALDIO,540540.0,SAN ROQUE,0.5,neutral,0.0,0.5,SierraVolt Energética Limitada,0.0,1.0,5647448.6,
1135354,URBANO,BALDIO,357875.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,7715561.36,
2448931,URBANO,BALDIO,1623334.5,SAN ROQUE,0.4,neutral,1.0,1.0,SierraV Segura,0.0,0.6,27242876.58,
2111495,RURAL,EDIFICADO NoPH,26778383.53,SAN ROQUE,0.8999999999999999,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,844715260.83,
2471430,URBANO,EDIFICADO NoPH,2689924.93,SAN ROQUE,0.5,sadness,0.5,1.0,Volterra Seguros,0.0,1.0,81120099.82,
1147173,URBANO,EDIFICADO NoPH,1766520.0,SAN ROQUE,0.4,fear,0.0,1.0,SierraV Segura,1.0,0.7,1908530.24,
1204654,URBANO,BALDIO,452466.0,SANTIAGO,0.4,fear,0.0,1.0,SierraV Segura,1.0,0.7,3937712.69,
1202209,URBANO,BALDIO,349265.0,SANTIAGO,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7,11603915.65,
1995601,URBANO,EDIFICADO NoPH,2717622.0,SANTIAGO,0.4,sadness,0.6,1.0,SierraV Segura,0.0,1.0,28281744.24,
1170292,URBANO,EDIFICADO NoPH,2465643.36,SAN ROQUE,0.0,sadness,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,19831924.08,
1136536,URBANO,EDIFICADO NoPH,1596813.12,SAN ROQUE,0.5,sadness,0.0,1.0,Volterra Seguros,0.0,1.0,48548894.91,
1140823,URBANO,EDIFICADO NoPH,4107482.72,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,6858204.56,
2448905,URBANO,BALDIO,1296246.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,18785474.34,
1173264,URBANO,EDIFICADO NoPH,3851582.52,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,28618604.58,
1139048,URBANO,BALDIO,1014300.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,7187737.44,
2449042,URBANO,BALDIO,1703268.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,46734429.82,
1140258,URBANO,EDIFICADO NoPH,4641954.24,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,52403856.81,
1152657,URBANO,BALDIO,465920.0,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,0.5,4105752.11,
1136513,URBANO,EDIFICADO NoPH,2161800.44,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,24479507.87,
1195429,URBANO,BALDIO,521850.0,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,1.0,0.6,600021.48,
1140814,URBANO,EDIFICADO PH,1581008.229,SAN ROQUE,0.6,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,54295859.4,
1204118,URBANO,EDIFICADO NoPH,4025276.64,SANTIAGO,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,0.7,130885889.29,
1204159,URBANO,BALDIO,12857376.0,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,221227221.92,
1136650,URBANO,EDIFICADO NoPH,2850793.16,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,55419614.49,
1136811,URBANO,EDIFICADO NoPH,4117245.68,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,61910887.26,
1981251,URBANO,EDIFICADO NoPH,3450636.45,SAN ROQUE,0.6,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,3371089.99,
1187274,URBANO,EDIFICADO NoPH,1916732.48,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,1.0,0.5,14779756.4,
1143724,URBANO,EDIFICADO NoPH,2301518.3,SAN ROQUE,0.5,anguish,0.0,1.0,Volterra Seguros,1.0,0.7,2148672.61,
1204101,URBANO,BALDIO,898380.0,SANTIAGO,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,27681175.14,
2449018,URBANO,BALDIO,1472352.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,24310408.29,795070.0800000001
1199934,RURAL,BALDIO,13266112.01,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,305248438.54,
1164453,URBANO,EDIFICADO NoPH,3255253.76,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,3898933.89,
1202313,URBANO,EDIFICADO NoPH,8704453.2,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.8999999999999999,170436154.44,
1188382,URBANO,EDIFICADO NoPH,2446562.96,SAN ROQUE,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,1.0,19927609.25,
1202311,URBANO,BALDIO,889350.0,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,21496534.45,
2137474,URBANO,BALDIO,2382660.0,SANTIAGO,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,0.7,54391113.97,
2471428,URBANO,BALDIO,346949.99,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,4258311.91,
2448949,URBANO,BALDIO,1274679.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,18347905.76,
1136809,URBANO,EDIFICADO NoPH,8020133.52,SAN ROQUE,0.4,neutral,0.6,1.0,Aseguradora Norte,1.0,0.7999999999999999,68301112.26,
2448907,URBANO,BALDIO,1467120.0,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,0.6,28280556.81,
2224141,URBANO,BALDIO,3553200.0,SANTIAGO,0.4,sadness,0.5,1.0,SierraV Segura,0.0,1.0,123454376.45,
1134801,RURAL,EDIFICADO NoPH,5395528.91,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,85298068.45,
1202312,URBANO,BALDIO,459025.0,SANTIAGO,0.4,sadness,0.5,1.0,SierraV Segura,0.0,1.0,14095905.02,
1204552,URBANO,EDIFICADO NoPH,2779314.88,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,14649373.45,
1172419,URBANO,EDIFICADO NoPH,1437830.48,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,11805118.2,
1199541,URBANO,EDIFICADO NoPH,2132956.16,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,2265213.48,
2311451,RURAL,BALDIO,35723.98,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.6,1226675.41,
1158954,URBANO,EDIFICADO NoPH,1814440.8,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7999999999999999,1420988.61,
1188787,URBANO,EDIFICADO NoPH,3105622.08,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7,25274052.32,
1153780,URBANO,BALDIO,111888.0,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,124465.3,
2448935,URBANO,BALDIO,1642477.5,SAN ROQUE,1.0,sadness,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,43914435.18,
1205257,URBANO,BALDIO,567000.0,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,6771485.9,
2572854,URBANO,BALDIO,1020138.84,SANTIAGO,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,8113821.59,
1200027,RURAL,EDIFICADO NoPH,31350494.79,SANTIAGO,0.5,anger,0.5,0.0,SierraVolt Energética,0.0,0.6,478039468.67,
2111494,RURAL,EDIFICADO NoPH,734689655.39,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,1.0,1.0,13600987165.67,
2448930,URBANO,BALDIO,1621539.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,31144894.49,
1135427,URBANO,BALDIO,356895.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,2751394.13,
2449051,URBANO,BALDIO,2312442.0,SAN ROQUE,0.7,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,52317589.84,
2448910,URBANO,BALDIO,1492353.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.5,55256884.57,
1205395,URBANO,EDIFICADO NoPH,6133721.06,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,69706508.18,
1204554,URBANO,EDIFICADO NoPH,1940302.1,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,13186623.03,
1134219,RURAL,EDIFICADO NoPH,48146814.84,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,770306691.61,
2342901,URBANO,EDIFICADO NoPH,1320251.13,SANTIAGO,1.0,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,9085557.4,
2313228,URBANO,EDIFICADO NoPH,4778982.48,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,159574713.8,
1163049,URBANO,EDIFICADO NoPH,12802262.88,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,10991734.53,
1204119,URBANO,EDIFICADO NoPH,8187740.16,SANTIAGO,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,296945305.85,
1187813,URBANO,BALDIO,6953184.0,SAN ROQUE,0.4,sadness,1.0,1.0,Volterra Seguros,0.0,0.7,162033424.13,
1136532,URBANO,EDIFICADO NoPH,9745410.15,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,132954159.77,
1136505,URBANO,BALDIO,782705.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,26612001.56,
2041053,RURAL,BALDIO,4990.11,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7999999999999999,155825.68,
1200045,RURAL,EDIFICADO NoPH,8219877.07,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,1.0,1.0,106134606.36,
1136651,URBANO,EDIFICADO NoPH,2205370.56,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,28028919.6,
1200505,URBANO,BALDIO,527436.0,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,517906.7,
1170381,URBANO,EDIFICADO NoPH,3620357.38,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,0.7,44085682.92,
1156183,URBANO,EDIFICADO NoPH,8759464.04,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,7608195.11,
1204490,URBANO,EDIFICADO NoPH,7675386.1,SANTIAGO,0.7999999999999999,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,60444219.63,
1171025,URBANO,EDIFICADO NoPH,6014560.08,SAN ROQUE,0.4,neutral,0.0,1.0,SierraV Segura,0.0,0.5,42972672.08,
1202022,URBANO,EDIFICADO NoPH,5805606.24,SANTIAGO,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,99721965.15,
2448917,URBANO,BALDIO,1800900.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,42587210.3,
2139827,URBANO,EDIFICADO NoPH,4810427.24,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,0.6,9753850.35,
1204162,URBANO,EDIFICADO NoPH,2167761.48,SANTIAGO,0.4,sadness,0.0,1.0,Volterra Seguros,0.0,0.7,25185023.16,
1134770,RURAL,BALDIO,108636.22,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,2483614.89,
1204500,URBANO,BALDIO,720650.0,SANTIAGO,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,16665767.36,
1136139,URBANO,EDIFICADO NoPH,1259169.0,SAN ROQUE,0.4,neutral,0.6,1.0,SierraV Segura,0.0,0.6,12083786.26,
1204168,URBANO,EDIFICADO NoPH,2050741.44,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,22738125.12,
2448909,URBANO,BALDIO,1503064.5,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,39188579.98,
1135616,URBANO,EDIFICADO NoPH,3151433.04,SAN ROQUE,0.4,sadness,0.0,1.0,Volterra Seguros,1.0,0.7,29110309.41,
2041047,RURAL,EDIFICADO NoPH,46846711.55,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,1392798913.75,
1140828,URBANO,BALDIO,540540.0,SAN ROQUE,0.5,neutral,0.0,1.0,SierraV Segura,0.0,0.6,9381779.32,
1204280,URBANO,BALDIO,1280727.0,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,25143921.33,
2120793,URBANO,EDIFICADO NoPH,4753492.02,SAN ROQUE,0.5,sadness,0.0,1.0,Volterra Seguros,0.0,0.7,18824548.13,
1170377,URBANO,EDIFICADO NoPH,7486245.9,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,80156229.58,
1174829,URBANO,EDIFICADO NoPH,1554319.2,SAN ROQUE,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,0.7999999999999999,6534937.6,
1134298,RURAL,EDIFICADO NoPH,9552611.09,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,335768115.55,
2311457,RURAL,BALDIO,10628.1,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,0.7,392895.66,
1146157,URBANO,BALDIO,1008000.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,960738.27,
2448922,URBANO,BALDIO,1303848.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,21627498.05,
2471429,URBANO,EDIFICADO NoPH,2783842.79,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,1.0,65973658.2,
1169666,URBANO,BALDIO,1795500.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,17710739.69,
1135338,URBANO,EDIFICADO NoPH,1109055.36,SAN ROQUE,0.7999999999999999,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,15761758.08,
1205262,URBANO,EDIFICADO NoPH,2541760.96,SANTIAGO,0.4,sadness,0.5,1.0,Volterra Seguros,0.0,1.0,26775197.19,
1139229,URBANO,EDIFICADO NoPH,2680097.04,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7999999999999999,13822259.38,
1188598,URBANO,EDIFICADO NoPH,2318936.88,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,53073768.47,
1204690,URBANO,EDIFICADO NoPH,3448286.4,SANTIAGO,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,110097077.34,
1204182,URBANO,EDIFICADO NoPH,1953368.76,SANTIAGO,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,14198080.18,
1193216,URBANO,EDIFICADO NoPH,3807314.12,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,3313855.52,
1204301,URBANO,EDIFICADO NoPH,2178037.2,SANTIAGO,0.4,neutral,0.6,1.0,SierraV Segura,0.0,0.6,17538555.72,
2117978,URBANO,EDIFICADO NoPH,5588842.36,SANTIAGO,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,0.7,114121641.74,
1134300,RURAL,EDIFICADO NoPH,7428021.42,SAN ROQUE,0.5,neutral,1.0,0.5,Volterra Seguros,0.0,1.0,136201052.05,
1134694,RURAL,BALDIO,31990140.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.8999999999999999,1138999125.22,
1186407,URBANO,EDIFICADO NoPH,2827748.48,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,27341675.93,
2448911,URBANO,BALDIO,1280124.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,38923277.7,
1189404,URBANO,BALDIO,995456.0,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,1.0,1.0,1018034.2,
1136515,URBANO,EDIFICADO NoPH,1731137.1,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,60691489.28,
1135545,URBANO,EDIFICADO NoPH,483689.28,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,6499975.69,
2449032,URBANO,EDIFICADO NoPH,10001891.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,152995332.79,
1136198,URBANO,EDIFICADO NoPH,3517243.4,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,1.0,1.0,44056115.67,
1204144,URBANO,EDIFICADO NoPH,453306.2,SANTIAGO,0.4,sadness,0.5,1.0,Volterra Seguros,0.0,1.0,16815037.82,
1136533,URBANO,BALDIO,822465.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,23044026.15,
1204505,URBANO,EDIFICADO NoPH,750387.44,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,27642055.83,
1135744,URBANO,EDIFICADO NoPH,3365036.36,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,26776575.78,
1172688,URBANO,EDIFICADO NoPH,3481821.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,50230358.41,
1202023,URBANO,EDIFICADO NoPH,4548942.05,SANTIAGO,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,56085290.64,
1197169,URBANO,EDIFICADO NoPH,2680537.02,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.6,2730066.3,
